ProductID,decision_count,unique_current_price_count,unique_applied_price_count,min_applied_price,max_applied_price,mean_applied_price,std_applied_price,applied_price_range,applied_price_cv,pct_changed
PRO000036,2,2,2,81.32,88.75,85.035,5.253803384216078,7.43,0.061784011103852274,1.000000000000000000000
PRO000037,4,2,4,113.21,119.07,117.22749999999999,2.7041249354770756,5.86,0.02306732580219723,0.750000000000000000000
PRO000038,6,4,6,108.16,122.86,113.19666666666666,5.926113959979958,14.70,0.05235237162442909,0.833333333333333333333
PRO000039,17,4,16,39.31,54.02,46.86294117647058,3.7744565249614093,14.71,0.0805424591416069,0.764705882352941176470
PRO000040,7,5,7,29.68,35.60,32.97857142857143,2.490444595993703,5.92,0.07551705510918744,0.857142857142857142857
PRO000041,7,5,7,79.15,93.00,86.22285714285714,5.764155660301995,13.85,0.06685182852096555,1.000000000000000000000
PRO000042,97,13,80,123.25,169.08,146.75237113402054,10.201991918780308,45.83,0.0695184128198066,0.835051546391752577319
PRO000043,42,15,40,120.98,148.02,135.68571428571425,7.8832091220977505,27.04,0.05809903543344311,0.880952380952380952380
PRO000044,1,1,1,80.66,80.66,80.66,,0.00,,1.000000000000000000000
PRO000045,8,7,8,35.39,41.72,38.0225,2.4815763999062206,6.33,0.06526599776201514,0.875000000000000000000
PRO000046,4,3,4,60.74,68.99,64.7075,3.62602973880072,8.25,0.056037240486817144,1.000000000000000000000
PRO000047,7,4,6,127.24,144.49,136.20428571428573,5.569625532423859,17.25,0.04089170544976244,0.714285714285714285714
PRO000048,11,5,10,95.69,125.70,107.64545454545454,10.908202751724506,30.01,0.10133454122875565,0.818181818181818181818
PRO000049,16,6,14,127.18,166.60,147.334375,10.516396701500646,39.42,0.0713777535045752,0.750000000000000000000
PRO000050,4,4,4,111.89,133.63,121.93249999999999,9.186056008973722,21.74,0.07533722353739751,1.000000000000000000000
PRO000051,8,5,8,155.65,193.59,175.54,13.310713193299842,37.94,0.07582723705878912,0.875000000000000000000
PRO000052,7,5,6,54.78,63.13,59.72714285714286,2.631651663155618,8.35,0.044061234763063756,0.857142857142857142857
PRO000053,28,11,25,67.86,93.74,78.05571428571427,7.151309348422005,25.88,0.09161801174793471,0.928571428571428571428
PRO000054,1,1,1,189.50,189.50,189.5,,0.00,,1.000000000000000000000
PRO000055,3,3,3,114.01,125.51,119.66000000000001,5.752608104155787,11.50,0.048074612269394836,1.000000000000000000000
PRO000056,9,6,9,123.84,148.97,137.92666666666665,8.470213987852109,25.13,0.061410996093470754,1.000000000000000000000
PRO000057,10,7,9,103.49,140.23,120.69199999999998,12.56042444435003,36.74,0.10407006632046889,0.800000000000000000000
PRO000058,60,8,47,77.70,107.09,92.82916666666671,7.58505897358484,29.39,0.0817098682014615,0.883333333333333333333
PRO000059,4,2,4,79.81,82.23,81.2675,1.155461668194367,2.42,0.014218004346071518,1.000000000000000000000
PRO000061,3,3,3,107.78,121.13,115.20333333333333,6.799678913988048,13.35,0.05902328272319708,0.333333333333333333333
PRO000064,5,5,5,41.23,49.98,45.63799999999999,3.888723440925126,8.75,0.08520801614718276,1.000000000000000000000
PRO000065,3,3,3,51.09,55.07,53.68333333333334,2.247695115742699,3.98,0.041869514729761546,1.000000000000000000000
PRO000066,3,3,3,112.72,124.12,118.92333333333333,5.7662841877015865,11.40,0.04848740803067735,0.666666666666666666666
PRO000067,13,7,13,132.18,165.26,147.8623076923077,10.875790510614127,33.08,0.07355350177034957,0.846153846153846153846
PRO000068,7,3,7,163.33,186.78,176.8185714285714,7.980746474216979,23.45,0.045135227650229745,1.000000000000000000000
PRO000069,6,5,6,164.62,189.35,174.70000000000002,10.010580402753773,24.73,0.05730154781198495,0.833333333333333333333
PRO000070,20,10,18,122.95,166.85,139.83499999999998,12.75977334396939,43.90,0.09124878137783382,0.900000000000000000000
PRO000071,7,5,7,151.78,167.01,160.16142857142856,5.605308283438632,15.23,0.03499786642411712,0.714285714285714285714
PRO000072,9,4,9,55.26,63.38,59.907777777777774,3.4885160805772735,8.12,0.05823143855406544,1.000000000000000000000
PRO000073,1,1,1,119.14,119.14,119.14,,0.00,,1.000000000000000000000
PRO000074,98,19,80,98.00,148.25,120.62561224489787,10.029968606126399,50.25,0.08314957677282703,0.765306122448979591836
PRO000075,4,3,3,75.23,84.76,81.395,4.508247996728069,9.53,0.05538728419101995,1.000000000000000000000
PRO000076,4,3,3,56.20,67.19,61.8575,4.490570676428491,10.99,0.07259541165466582,1.000000000000000000000
PRO000077,47,6,38,29.71,39.74,34.17829787234042,2.7979389302071844,10.03,0.08186302725366207,0.936170212765957446808
PRO000078,4,2,4,68.72,81.19,75.6425,5.333956474013179,12.47,0.0705153382557845,1.000000000000000000000
PRO000079,7,3,7,68.65,82.11,76.33285714285715,4.069716264826057,13.46,0.05331539283548069,1.000000000000000000000
PRO000080,2,2,2,62.75,68.71,65.72999999999999,4.214356415872041,5.96,0.06411617854666121,1.000000000000000000000
PRO000081,8,6,8,108.98,131.22,119.685,7.328535226866628,22.24,0.061231860524431865,0.750000000000000000000
PRO000082,3,3,3,26.32,30.00,27.80333333333333,1.940936200222267,3.68,0.06980947848779284,1.000000000000000000000
PRO000083,1,1,1,163.58,163.58,163.58,,0.00,,1.000000000000000000000
PRO000084,43,12,33,24.72,32.03,29.107441860465112,2.338981354415056,7.31,0.08035681615813699,0.883720930232558139534
PRO000085,3,3,3,118.65,129.74,124.46,5.563964413977022,11.09,0.04470484022157337,0.666666666666666666666
PRO000086,2,1,2,61.79,63.58,62.685,1.2657211383237257,1.79,0.020191770572285644,1.000000000000000000000
PRO000087,8,5,6,117.01,144.94,133.74125,10.380756148483695,27.93,0.0776182079088067,0.750000000000000000000
PRO000088,9,6,9,84.10,101.87,91.36444444444444,6.506018581112165,17.77,0.07120952379969048,0.888888888888888888888
PRO000089,19,8,18,75.59,102.03,92.65526315789474,8.042533713825032,26.44,0.0868006137991284,0.842105263157894736842
PRO000090,5,4,4,50.44,66.04,59.581999999999994,6.871165839943157,15.60,0.11532284649631026,0.800000000000000000000
PRO000091,11,4,11,144.94,169.04,157.06363636363636,10.087760180265404,24.10,0.06422721652076138,0.818181818181818181818
PRO000093,34,11,31,23.57,32.28,27.592941176470582,2.2002238583240534,8.71,0.07973864925281171,0.823529411764705882352
PRO000094,1,1,1,64.83,64.83,64.83,,0.00,,1.000000000000000000000
PRO000095,10,4,10,90.82,104.68,96.896,5.350150984369998,13.86,0.05521539572706818,0.900000000000000000000
PRO000096,13,5,10,148.83,179.09,164.00923076923075,9.237085995719525,30.26,0.056320525085057985,0.538461538461538461538
PRO000097,14,5,12,31.43,39.75,36.338571428571434,2.7248369242462642,8.32,0.07498470130016845,0.928571428571428571428
PRO000098,22,10,19,78.91,101.46,88.35818181818183,5.491655693056569,22.55,0.06215220345249938,0.772727272727272727272
PRO000099,18,8,16,114.94,141.97,127.73444444444446,8.405102947350262,27.03,0.06580138179569797,0.833333333333333333333
PRO000100,4,2,4,31.86,36.60,34.9975,2.1295128550914475,4.74,0.06084757068623323,0.750000000000000000000
PRO000101,12,6,12,17.78,23.30,20.673333333333332,1.9003221417497558,5.52,0.09192141930424488,1.000000000000000000000
PRO000102,13,6,11,119.49,164.29,145.42846153846153,11.470516441551187,44.80,0.07887394475748871,0.846153846153846153846
PRO000103,14,8,12,149.48,177.47,167.22642857142858,9.486099633871067,27.99,0.056726079214322295,0.857142857142857142857
PRO000104,7,4,7,122.17,139.30,130.37857142857143,5.911233454396748,17.13,0.0453389954317397,0.714285714285714285714
PRO000105,219,18,186,129.58,178.95,158.55159817351606,11.657563426752716,49.37,0.0735253605832146,0.858447488584474885844
PRO000106,5,2,5,47.07,50.25,48.757999999999996,1.4205351104426216,3.18,0.029134400722806958,1.000000000000000000000
PRO000107,20,6,16,24.68,31.06,28.06499999999999,2.150697561257877,6.38,0.07663272977936497,1.000000000000000000000
PRO000108,2,2,2,31.44,31.45,31.445,0.0070710678029391105,0.01,0.00022487097481122947,1.000000000000000000000
PRO000109,7,3,6,131.14,158.71,146.99857142857144,12.034563319278272,27.57,0.0818685732951223,0.857142857142857142857
PRO000110,10,5,8,166.77,200.29,179.04399999999998,11.940075562761228,33.52,0.06668794018655319,0.900000000000000000000
PRO000111,8,6,7,82.07,99.87,91.18625,7.166527227325587,17.80,0.07859219155657335,0.875000000000000000000
PRO000112,32,7,29,27.26,33.94,30.02906249999999,1.9910644897691767,6.68,0.06630458376012162,0.781250000000000000000
PRO000114,22,8,13,168.24,198.16,181.1936363636364,6.848982229188863,29.92,0.037799242659072654,0.863636363636363636363
PRO000115,15,4,13,41.82,51.82,45.66066666666668,2.8247868861878977,10.00,0.061864775361461295,0.733333333333333333333
PRO000116,10,5,10,31.97,37.68,35.13,2.0436187946330926,5.71,0.058173037137292695,1.000000000000000000000
PRO000117,1,1,1,133.43,133.43,133.43,,0.00,,1.000000000000000000000
PRO000118,7,6,6,128.72,158.77,140.22857142857143,10.870796396111736,30.05,0.07752197918987587,0.857142857142857142857
PRO000119,19,5,16,41.26,56.59,48.00105263157894,4.2172000910778715,15.33,0.08785640855516279,0.736842105263157894736
PRO000120,2,2,2,89.07,91.24,90.155,1.5344217151738588,2.17,0.017019818259373955,0.500000000000000000000
PRO000121,20,12,19,163.76,212.22,184.5895,14.627372133309635,48.46,0.07924270954366112,0.750000000000000000000
PRO000123,1,1,1,88.92,88.92,88.92,,0.00,,1.000000000000000000000
PRO000124,4,3,4,27.34,32.97,29.395000000000003,2.6527532866815386,5.63,0.0902450514264854,1.000000000000000000000
PRO000125,4,3,4,74.40,78.56,76.185,1.7935718552651971,4.16,0.02354232270480012,0.750000000000000000000
PRO000126,1,1,1,61.65,61.65,61.65,,0.00,,1.000000000000000000000
PRO000127,19,7,17,108.53,138.92,121.45105263157893,9.3926383080564,30.39,0.0773368209211732,0.789473684210526315789
PRO000128,3,2,3,97.49,100.93,99.69,1.9103926298016976,3.44,0.019163332629167393,1.000000000000000000000
PRO000129,1,1,1,76.62,76.62,76.62,,0.00,,0E-21
PRO000131,5,2,5,84.26,98.46,92.02,5.7721183286555355,14.20,0.0627267803592212,0.800000000000000000000
PRO000133,3,2,3,28.97,32.33,30.436666666666667,1.720155031772749,3.36,0.056515881013232364,1.000000000000000000000
PRO000135,46,16,31,69.95,92.99,82.05673913043479,5.498053414860201,23.04,0.06700306974325008,0.934782608695652173913
PRO000136,3,2,3,127.91,140.86,134.42333333333332,6.475340402892654,12.95,0.04817125302818946,1.000000000000000000000
PRO000137,60,13,32,48.13,65.59,56.98516666666662,4.603839772377243,17.46,0.08079014314913378,0.950000000000000000000
PRO000138,11,9,11,77.11,88.90,83.46454545454546,3.59975933538987,11.79,0.04312920313392574,0.727272727272727272727
PRO000139,1,1,1,58.04,58.04,58.04,,0.00,,1.000000000000000000000
PRO000140,4,4,4,125.14,148.22,139.91250000000002,10.150170359817835,23.08,0.07254655845487597,0.750000000000000000000
PRO000141,5,4,4,128.91,139.51,135.434,5.153142730412513,10.60,0.03804910680045271,1.000000000000000000000
PRO000142,1,1,1,137.17,137.17,137.17,,0.00,,1.000000000000000000000
PRO000143,21,10,21,105.52,137.24,121.67333333333335,8.814109900229914,31.72,0.07244076954876373,0.904761904761904761904
PRO000144,13,7,10,68.11,83.63,77.58692307692309,5.425230232618956,15.52,0.0699245442075354,1.000000000000000000000
PRO000145,3,1,3,126.17,139.76,130.70333333333335,7.843305000656974,13.59,0.06000845426531055,1.000000000000000000000
PRO000146,4,3,4,96.27,109.00,101.81,5.314853400298542,12.73,0.05220364797464436,0.750000000000000000000
PRO000147,1,1,1,51.63,51.63,51.63,,0.00,,1.000000000000000000000
PRO000148,10,5,8,44.81,56.80,52.436,4.17923757001996,11.99,0.07970168529292776,0.900000000000000000000
PRO000149,1,1,1,29.86,29.86,29.86,,0.00,,1.000000000000000000000
PRO000150,3,2,3,118.00,128.18,122.88,5.102979521808968,10.18,0.041528153660554755,0.666666666666666666666
PRO000151,3,3,3,57.43,58.86,58.23333333333333,0.7311862507826982,1.43,0.012556146264156237,1.000000000000000000000
PRO000152,8,7,8,64.59,80.17,71.56,5.585238196736665,15.58,0.07804972326350845,0.625000000000000000000
PRO000153,14,7,14,125.14,153.74,136.915,9.760953413394821,28.60,0.07129206743888414,1.000000000000000000000
PRO000155,8,6,7,96.63,119.07,105.31250000000001,8.06504760414572,22.44,0.07658205440138369,1.000000000000000000000
PRO000156,13,7,11,126.59,158.73,147.44307692307692,10.169469327859208,32.14,0.0689721724483867,0.923076923076923076923
PRO000157,6,3,5,84.58,94.53,88.50999999999999,3.8157358399136743,9.95,0.04311078793259151,0.833333333333333333333
PRO000158,10,5,9,119.06,154.32,134.60299999999998,12.544537589458722,35.26,0.09319656760591312,1.000000000000000000000
PRO000159,9,7,8,112.03,134.67,125.1277777777778,8.8667888462757,22.64,0.07086187418770261,1.000000000000000000000
PRO000160,17,7,15,52.80,66.91,60.04294117647059,5.244697041662424,14.11,0.08734910280707063,0.823529411764705882352
PRO000161,10,6,9,100.49,130.54,114.519,8.693363305162986,30.05,0.07591197360405684,0.900000000000000000000
PRO000162,21,7,19,99.79,115.63,106.55666666666664,4.547172014927194,15.84,0.04267374493941122,0.857142857142857142857
PRO000163,28,6,23,82.51,98.45,91.64107142857142,5.119738375322177,15.94,0.05586729067558641,0.892857142857142857142
PRO000164,1,1,1,67.20,67.20,67.2,,0.00,,1.000000000000000000000
PRO000165,7,4,5,129.36,149.46,140.43571428571428,7.0688680308873675,20.10,0.0503352588537832,0.857142857142857142857
PRO000166,33,15,27,77.84,99.71,85.82969696969695,6.086597204539273,21.87,0.07091481642639619,0.787878787878787878787
PRO000167,43,10,20,37.15,45.01,40.48093023255812,2.1292261213805355,7.86,0.05259825080966235,0.976744186046511627906
PRO000168,1,1,1,50.27,50.27,50.27,,0.00,,1.000000000000000000000
PRO000169,7,5,7,118.72,141.35,128.7642857142857,8.245364065426486,22.63,0.06403455756141943,0.857142857142857142857
PRO000170,18,10,18,20.23,28.45,24.119444444444447,2.423911453008554,8.22,0.10049615606162379,0.722222222222222222222
PRO000172,9,6,9,130.55,153.90,144.41,7.870590829156252,23.35,0.05450170230009177,0.777777777777777777777
PRO000173,10,6,10,34.97,43.72,38.887,2.7647907294726513,8.75,0.07109807209279839,0.800000000000000000000
PRO000174,64,10,36,66.21,83.70,77.146875,4.249267303788758,17.49,0.05508022591697666,0.953125000000000000000
PRO000175,6,6,6,74.16,88.09,81.885,5.329775792657492,13.93,0.06508854848455141,1.000000000000000000000
PRO000176,30,8,24,23.40,28.87,26.44333333333334,1.3780979729280711,5.47,0.052115138267795444,0.866666666666666666666
PRO000177,3,3,3,78.00,87.74,83.29666666666667,4.925752057638968,9.74,0.05913504411107649,1.000000000000000000000
PRO000178,3,2,3,43.41,50.44,46.53,3.580963557480028,7.03,0.07696031716054219,1.000000000000000000000
PRO000180,7,3,7,72.05,86.09,76.60000000000001,5.64256738255417,14.04,0.07366275956337036,1.000000000000000000000
PRO000181,1,1,1,139.56,139.56,139.56,,0.00,,1.000000000000000000000
PRO000183,3,2,2,61.09,61.38,61.28333333333333,0.16743157806683692,0.29,0.002732089933100412,0.666666666666666666666
PRO000184,5,3,5,54.50,60.60,57.484,2.6324000455856686,6.10,0.045793612928565666,1.000000000000000000000
PRO000185,13,2,9,138.36,159.17,152.05692307692308,6.987550100732955,20.81,0.045953515034616796,0.769230769230769230769
PRO000186,4,3,4,171.81,179.31,175.42999999999998,3.0846609754305145,7.50,0.017583429147982187,1.000000000000000000000
PRO000187,3,3,3,135.07,137.29,136.38666666666666,1.1662904155211555,2.22,0.008551352152125005,0.666666666666666666666
PRO000188,15,10,15,64.17,86.13,74.33666666666666,6.318073470683402,21.96,0.08499269275839741,0.866666666666666666666
PRO000189,13,3,12,88.21,100.60,94.84384615384617,4.802564485878545,12.39,0.050636542913794394,0.846153846153846153846
PRO000190,13,6,11,97.97,114.51,104.35076923076925,5.859565486647192,16.54,0.05615258545616374,0.692307692307692307692
PRO000191,8,3,7,113.39,126.82,118.92124999999999,5.577788700347023,13.43,0.04690321284334821,0.750000000000000000000
PRO000194,6,4,6,175.43,196.14,187.485,7.915793706255458,20.71,0.042220944108891156,0.833333333333333333333
PRO000195,45,11,40,103.18,137.01,120.49777777777778,8.936207729560735,33.83,0.07416076789433333,0.822222222222222222222
PRO000196,9,4,7,122.65,142.20,134.93888888888887,7.029954559676593,19.55,0.05209732062834151,0.888888888888888888888
PRO000197,10,6,9,78.41,96.88,83.5,5.880591429061962,18.47,0.0704262446594247,1.000000000000000000000
PRO000198,11,6,11,139.02,177.41,159.86909090909091,12.038196255706604,38.39,0.07530033596395495,0.818181818181818181818
PRO000199,14,7,14,138.02,163.64,149.29785714285714,6.654895454962196,25.62,0.04457462137982592,0.857142857142857142857
PRO000200,9,5,9,120.85,154.10,139.84666666666666,11.928424036728405,33.25,0.08529644875383804,0.666666666666666666666
PRO000201,3,3,3,87.01,93.00,89.08,3.396601242418805,5.99,0.03812978493959143,1.000000000000000000000
PRO000202,89,24,72,50.85,70.55,59.701573033707874,4.582312560982485,19.70,0.0767536319084136,0.797752808988764044943
PRO000203,11,4,11,55.32,65.42,61.293636363636374,3.4824711706695277,10.10,0.05681619458844133,0.818181818181818181818
PRO000204,13,10,13,68.83,86.48,76.19307692307693,6.2010622539143,17.65,0.0813861639972195,0.692307692307692307692
PRO000205,4,3,4,152.84,175.85,167.92249999999999,10.557892387530439,23.01,0.06287360173610111,1.000000000000000000000
PRO000206,1,1,1,87.42,87.42,87.42,,0.00,,1.000000000000000000000
PRO000207,9,5,9,66.18,82.59,71.40555555555557,5.088759944994179,16.41,0.0712656025907533,0.888888888888888888888
PRO000208,17,6,17,60.52,75.86,70.27235294117648,4.8490624472825745,15.34,0.0690038435363282,0.941176470588235294117
PRO000209,16,7,16,146.89,180.73,163.16250000000002,11.449159794500055,33.84,0.07017028909522748,0.937500000000000000000
PRO000210,7,4,6,95.04,102.11,97.42857142857143,2.8667486145544903,7.07,0.0294241060144889,0.857142857142857142857
PRO000211,15,6,15,25.83,34.86,30.578666666666667,2.9110058808074086,9.03,0.0951972796113001,0.866666666666666666666
PRO000212,5,4,5,32.22,36.61,34.965999999999994,1.7621095312154038,4.39,0.05039494169236985,0.600000000000000000000
PRO000213,3,3,3,39.52,43.85,42.403333333333336,2.4970449201673017,4.33,0.058887939316892575,1.000000000000000000000
PRO000214,2,2,2,53.79,57.17,55.480000000000004,2.3900209204103278,3.38,0.04307896395836928,1.000000000000000000000
PRO000215,5,3,5,39.80,45.42,42.21399999999999,2.153179045040245,5.62,0.05100627860520788,0.800000000000000000000
PRO000216,2,2,2,62.15,88.06,75.105,18.32113670054343,25.91,0.24394030624516916,1.000000000000000000000
PRO000217,48,12,41,16.27,22.86,20.21916666666667,1.5926891929212372,6.59,0.0787712579444209,0.791666666666666666666
PRO000218,51,14,34,82.59,107.57,96.23411764705881,6.053456921948446,24.98,0.06290343871754153,0.862745098039215686274
PRO000220,7,5,7,48.56,56.73,54.212857142857146,2.911097812886079,8.17,0.0536975537964177,0.857142857142857142857
PRO000221,2,1,1,77.41,77.41,77.41,0.0,0.00,0.0,0E-21
PRO000222,31,10,31,91.00,134.39,114.12225806451617,10.906179810754514,43.39,0.0955657554952074,0.870967741935483870967
PRO000223,2,1,2,73.30,85.22,79.25999999999999,8.428712831743866,11.92,0.10634257925490621,1.000000000000000000000
PRO000224,1,1,1,96.18,96.18,96.18,,0.00,,1.000000000000000000000
PRO000225,10,8,9,114.65,138.40,123.27900000000002,5.990292981148445,23.75,0.04859134954978905,0.600000000000000000000
PRO000226,37,12,35,93.25,124.40,108.66,9.037216262642966,31.15,0.08316966926783514,0.837837837837837837837
PRO000227,17,6,17,75.26,99.12,89.47294117647057,6.895118531165734,23.86,0.0770637294415778,0.941176470588235294117
PRO000228,4,4,4,15.41,20.18,17.495,1.9990414369558647,4.77,0.11426358599347611,0.750000000000000000000
PRO000229,58,11,47,63.71,87.85,78.4539655172414,5.1023702574781975,24.14,0.0650364863501626,0.879310344827586206896
PRO000230,2,2,2,29.44,33.83,31.634999999999998,3.1041987694089546,4.39,0.09812545501529808,0.500000000000000000000
PRO000231,6,4,6,101.95,133.93,113.24000000000001,11.002741476559299,31.98,0.09716302964111001,0.833333333333333333333
PRO000232,6,3,6,81.35,90.67,85.44999999999999,3.864572421368579,9.32,0.04522612546949771,0.666666666666666666666
PRO000233,3,3,3,124.93,141.91,134.89333333333332,8.86522607344788,16.98,0.06572026841045676,1.000000000000000000000
PRO000234,9,4,9,36.48,43.86,40.75666666666667,2.737754554374815,7.38,0.06717317136766537,1.000000000000000000000
PRO000236,2,2,2,44.53,45.21,44.870000000000005,0.4808326112060851,0.68,0.010716126837666259,0.500000000000000000000
PRO000237,8,6,7,53.06,62.78,57.871249999999996,3.5648018879035517,9.72,0.061598840320600506,0.750000000000000000000
PRO000238,3,2,3,70.93,80.70,74.58,5.3328135163346015,9.77,0.07150460601145886,1.000000000000000000000
PRO000239,12,5,11,67.09,77.29,71.7975,2.9554821941605294,10.20,0.04116413794575757,1.000000000000000000000
PRO000240,7,4,6,66.53,76.00,72.87142857142858,3.291551957012564,9.47,0.045169307388919715,1.000000000000000000000
PRO000241,3,3,3,163.92,184.36,173.47333333333333,10.285024712334415,20.44,0.05928879392990901,1.000000000000000000000
PRO000242,3,2,3,92.05,102.76,98.62,5.7536683950328475,10.71,0.05834180080138762,0.666666666666666666666
PRO000243,4,2,4,25.56,29.13,27.544999999999998,1.7512376575820479,3.57,0.06357733372960785,0.750000000000000000000
PRO000244,35,13,31,108.57,152.55,127.56257142857142,11.991088441705514,43.98,0.09400162059621005,0.800000000000000000000
PRO000245,26,9,26,73.80,98.41,87.32192307692308,7.245552577536432,24.61,0.08297518334718447,0.884615384615384615384
PRO000247,179,18,124,83.85,103.98,96.96843575418994,4.358213840149024,20.13,0.04494466478965253,0.893854748603351955307
PRO000248,3,2,2,29.60,29.62,29.606666666666666,0.011547005398752528,0.02,0.0003900136928198332,0E-21
PRO000249,9,4,9,103.00,130.50,116.36111111111111,8.537176706096147,27.50,0.07336795450452645,0.777777777777777777777
PRO000254,8,6,7,130.74,167.14,146.97375,13.098165561307816,36.40,0.08911908120537046,0.875000000000000000000
PRO000256,4,3,4,143.84,171.43,154.765,12.790674988704826,27.59,0.0826457854728448,1.000000000000000000000
PRO000257,31,8,26,129.44,172.89,149.21064516129033,12.467841014782161,43.45,0.08355865629630485,0.838709677419354838709
PRO000258,6,3,4,68.19,84.72,79.31,7.122123278910606,16.53,0.08980107526050442,1.000000000000000000000
PRO000259,20,8,15,23.92,30.85,27.279000000000003,2.139094496079549,6.93,0.07841542930750939,0.950000000000000000000
PRO000260,3,2,3,104.52,116.33,111.65333333333332,6.276578154801783,11.81,0.05621487480417169,1.000000000000000000000
PRO000261,6,3,6,53.71,63.67,60.49,4.658437506288983,9.96,0.07701169625209098,0.833333333333333333333
PRO000262,9,6,9,156.14,195.52,174.8777777777778,13.221811314810129,39.38,0.07560601171185663,0.888888888888888888888
PRO000263,1,1,1,97.17,97.17,97.17,,0.00,,1.000000000000000000000
PRO000264,1,1,1,151.84,151.84,151.84,,0.00,,1.000000000000000000000
PRO000265,5,4,4,94.54,104.34,101.33,4.253486804963925,9.80,0.04197657954173419,0.600000000000000000000
PRO000266,34,10,32,34.36,40.39,37.65235294117647,1.7048203652346525,6.03,0.04527792374351903,0.852941176470588235294
PRO000267,3,2,3,116.36,118.29,117.16000000000001,1.0064293318467703,1.93,0.00859021280169657,1.000000000000000000000
PRO000268,8,5,7,62.58,72.35,67.66625,4.032234182187245,9.77,0.059590034650763776,0.750000000000000000000
PRO000270,7,2,7,162.82,191.42,181.7,10.726981557425361,28.60,0.05903677246794366,0.714285714285714285714
