row_type,family,loss,groups,feature_count,fold,train_row_count,validation_row_count,best_iteration,fit_seconds,prediction_seconds,row_count,mae,rmse,r2,mean_poisson_deviance,mean_prediction,mean_actual,bias,raw_predictions_below_minimum_count,raw_predictions_below_minimum_rate,negative_prediction_count,conditional_quantity_minimum,fold_count,row_count_mean,row_count_std,row_count_min,row_count_max,mae_mean,mae_std,mae_min,mae_max,rmse_mean,rmse_std,rmse_min,rmse_max,r2_mean,r2_std,r2_min,r2_max,mean_poisson_deviance_mean,mean_poisson_deviance_std,mean_poisson_deviance_min,mean_poisson_deviance_max,mean_prediction_mean,mean_prediction_std,mean_prediction_min,mean_prediction_max,mean_actual_mean,mean_actual_std,mean_actual_min,mean_actual_max,bias_mean,bias_std,bias_min,bias_max,raw_predictions_below_minimum_count_mean,raw_predictions_below_minimum_count_std,raw_predictions_below_minimum_count_min,raw_predictions_below_minimum_count_max,raw_predictions_below_minimum_rate_mean,raw_predictions_below_minimum_rate_std,raw_predictions_below_minimum_rate_min,raw_predictions_below_minimum_rate_max,best_iteration_mean,best_iteration_std,best_iteration_min,best_iteration_max,fit_seconds_mean,fit_seconds_std,fit_seconds_min,fit_seconds_max,prediction_seconds_mean,prediction_seconds_std,prediction_seconds_min,prediction_seconds_max
fold,QF3_CORE_BEHAVIOR,POISSON,BEHAVIOR_CONTEXT,65,2.0,2795.0,889.0,75.0,16.496389399995678,0.002246400006697513,889.0,0.488167179977524,0.6614518975738002,-0.0056659868478066144,0.2650247796172294,1.2976710513303817,1.3374578177727785,-0.03978676644239655,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF3_CORE_BEHAVIOR,POISSON,BEHAVIOR_CONTEXT,65,3.0,3684.0,897.0,60.0,15.04232239999692,0.002659799996763468,897.0,0.47855316380163754,0.6415657685574264,-0.006541662736628817,0.2515328848843568,1.3008018693365824,1.318840579710145,-0.01803871037356253,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF4_CORE_CUSTOMER,RMSE,CUSTOMER_CONTEXT,59,1.0,1962.0,833.0,1.0,12.424846100009745,0.0010184000129811466,833.0,0.4621286574830862,0.6209677244747969,0.00021585222066389242,0.23708751299244288,1.2982246435945797,1.2893157262905162,0.008908917304063258,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF4_CORE_CUSTOMER,RMSE,CUSTOMER_CONTEXT,59,2.0,2795.0,889.0,50.0,15.930063699997845,0.0033315999899059534,889.0,0.4955408292476392,0.6604216005761395,-0.00253551675997965,0.26398333864261025,1.312496302376401,1.3374578177727785,-0.024961515396377358,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF4_CORE_CUSTOMER,RMSE,CUSTOMER_CONTEXT,59,3.0,3684.0,897.0,3.0,11.81306620000396,0.001887999998871237,897.0,0.48106826698537863,0.6394468607969791,9.599495218892695e-05,0.24942215305004295,1.3078540187137722,1.318840579710145,-0.010986560996372685,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF4_CORE_CUSTOMER,POISSON,CUSTOMER_CONTEXT,59,1.0,1962.0,833.0,53.0,13.38843469999847,0.003974899998866022,833.0,0.4503137224501438,0.6213813467064361,-0.0011164897344868585,0.23748113760701334,1.2795535203313848,1.2893157262905162,-0.00976220595913133,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF4_CORE_CUSTOMER,POISSON,CUSTOMER_CONTEXT,59,2.0,2795.0,889.0,70.0,15.258720199999516,0.002556499995989725,889.0,0.4876173532575854,0.6627717857219898,-0.009683485210872256,0.2664041707392391,1.2957985488043213,1.3374578177727785,-0.041659268968457064,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF4_CORE_CUSTOMER,POISSON,CUSTOMER_CONTEXT,59,3.0,3684.0,897.0,69.0,14.706636500006425,0.002780099996016361,897.0,0.4883758928504075,0.6410050066145143,-0.00478289188155423,0.2509173989344601,1.3203810013803188,1.318840579710145,0.0015404216701738083,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF5_CORE_HIGH_CARDINALITY_COMPETITOR,RMSE,COMPETITOR_CONTEXT+HIGH_CARDINALITY_CONTEXT,63,1.0,1962.0,833.0,2.0,10.26150459999917,0.0015994999994290993,833.0,0.4616590599497102,0.6209185178640955,0.0003742953674379379,0.2370400650941042,1.2975780115359188,1.2893157262905162,0.0082622852454027,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF5_CORE_HIGH_CARDINALITY_COMPETITOR,RMSE,COMPETITOR_CONTEXT+HIGH_CARDINALITY_CONTEXT,63,2.0,2795.0,889.0,30.0,12.78502959999605,0.0017337999888695776,889.0,0.49314204878283635,0.6607613310891441,-0.0035672198655152254,0.2643145855518586,1.3068302150536655,1.3374578177727785,-0.030627602719112895,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF5_CORE_HIGH_CARDINALITY_COMPETITOR,RMSE,COMPETITOR_CONTEXT+HIGH_CARDINALITY_CONTEXT,63,3.0,3684.0,897.0,5.0,10.222522199997911,0.0009194000012939796,897.0,0.4826475540475109,0.6396456265979742,-0.0005257224160712948,0.2496162960637306,1.3103551785700212,1.318840579710145,-0.008485401140123874,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF5_CORE_HIGH_CARDINALITY_COMPETITOR,POISSON,COMPETITOR_CONTEXT+HIGH_CARDINALITY_CONTEXT,63,1.0,1962.0,833.0,50.0,13.81388539999898,0.002203000010922551,833.0,0.44881750359216305,0.6215221968287056,-0.0015703925173331523,0.23757941299557342,1.2771330625805386,1.2893157262905162,-0.012182663709977748,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF5_CORE_HIGH_CARDINALITY_COMPETITOR,POISSON,COMPETITOR_CONTEXT+HIGH_CARDINALITY_CONTEXT,63,2.0,2795.0,889.0,75.0,14.220195900008548,0.002200200004153885,889.0,0.48780007623016697,0.6613332360629484,-0.005305195256247952,0.2649384995685866,1.2979189134562708,1.3374578177727785,-0.0395389043165076,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF5_CORE_HIGH_CARDINALITY_COMPETITOR,POISSON,COMPETITOR_CONTEXT+HIGH_CARDINALITY_CONTEXT,63,3.0,3684.0,897.0,49.0,12.79552970000077,0.0012781999976141378,897.0,0.47394695935566244,0.6411694794533002,-0.005298584253728755,0.2511306235410764,1.2918445179075677,1.318840579710145,-0.026996061802577354,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF6_CORE_HIGH_CARDINALITY_BEHAVIOR,RMSE,BEHAVIOR_CONTEXT+HIGH_CARDINALITY_CONTEXT,67,1.0,1962.0,833.0,3.0,8.898809899998014,0.0010076000035041943,833.0,0.4610726570027476,0.6210186768623817,5.1774516323432884e-05,0.2371351227742621,1.29674229461226,1.2893157262905162,0.007426568321743818,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF6_CORE_HIGH_CARDINALITY_BEHAVIOR,RMSE,BEHAVIOR_CONTEXT+HIGH_CARDINALITY_CONTEXT,67,2.0,2795.0,889.0,51.0,13.897161300003063,0.002895500001613982,889.0,0.492424240834134,0.6606261908810435,-0.003156758757435263,0.2641934349526055,1.3066331841505658,1.3374578177727785,-0.030824633622212362,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF6_CORE_HIGH_CARDINALITY_BEHAVIOR,RMSE,BEHAVIOR_CONTEXT+HIGH_CARDINALITY_CONTEXT,67,3.0,3684.0,897.0,4.0,10.398428200001945,0.0017265000060433522,897.0,0.48372911775784205,0.6396395920059397,-0.0005068440377231642,0.24960957266986833,1.3124352613002557,1.318840579710145,-0.006405318409889456,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF6_CORE_HIGH_CARDINALITY_BEHAVIOR,POISSON,BEHAVIOR_CONTEXT+HIGH_CARDINALITY_CONTEXT,67,1.0,1962.0,833.0,58.0,13.919642299995758,0.0016047999961301684,833.0,0.45171134063082374,0.6208289026788435,0.0006628201113779708,0.23693788259034448,1.2820568274229578,1.2893157262905162,-0.007258898867558535,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF6_CORE_HIGH_CARDINALITY_BEHAVIOR,POISSON,BEHAVIOR_CONTEXT+HIGH_CARDINALITY_CONTEXT,67,2.0,2795.0,889.0,78.0,16.5178397000127,0.0029073000041535124,889.0,0.4883919327798733,0.6601873151789445,-0.0018243414451390993,0.2638549062311178,1.3017103176017393,1.3374578177727785,-0.03574750017103927,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF6_CORE_HIGH_CARDINALITY_BEHAVIOR,POISSON,BEHAVIOR_CONTEXT+HIGH_CARDINALITY_CONTEXT,67,3.0,3684.0,897.0,51.0,13.8762318000081,0.0024218000035034493,897.0,0.47469988798541274,0.6413108880098287,-0.005742066055459016,0.25128542416935473,1.2947147429540387,1.318840579710145,-0.02412583675610627,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF7_CORE_HIGH_CARDINALITY_COMPETITOR_BEHAVIOR,RMSE,BEHAVIOR_CONTEXT+COMPETITOR_CONTEXT+HIGH_CARDINALITY_CONTEXT,75,1.0,1962.0,833.0,9.0,10.638674400004675,0.0010941000073216856,833.0,0.46098696171589815,0.6207906108131062,0.0007860917723513383,0.2369171624661687,1.2967762822007558,1.2893157262905162,0.007460555910239474,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF7_CORE_HIGH_CARDINALITY_COMPETITOR_BEHAVIOR,RMSE,BEHAVIOR_CONTEXT+COMPETITOR_CONTEXT+HIGH_CARDINALITY_CONTEXT,75,2.0,2795.0,889.0,67.0,13.806071899991366,0.003253200004110113,889.0,0.49202886778646804,0.65993967503836,-0.0010729020136779344,0.2635094618791282,1.3072963221813134,1.3374578177727785,-0.030161495591464943,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF7_CORE_HIGH_CARDINALITY_COMPETITOR_BEHAVIOR,RMSE,BEHAVIOR_CONTEXT+COMPETITOR_CONTEXT+HIGH_CARDINALITY_CONTEXT,75,3.0,3684.0,897.0,0.0,10.35929199999373,0.0008784999954514205,897.0,0.48047596836286555,0.6396415244406559,-0.0005128893704506865,0.24961229776516783,1.306456432904202,1.318840579710145,-0.012384146805942691,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF7_CORE_HIGH_CARDINALITY_COMPETITOR_BEHAVIOR,POISSON,BEHAVIOR_CONTEXT+COMPETITOR_CONTEXT+HIGH_CARDINALITY_CONTEXT,75,1.0,1962.0,833.0,50.0,14.025494600005914,0.0026215999969281256,833.0,0.4493607284638518,0.6220016764435188,-0.0031163319177867077,0.23808255687242721,1.2763149037243269,1.2893157262905162,-0.013000822566189358,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF7_CORE_HIGH_CARDINALITY_COMPETITOR_BEHAVIOR,POISSON,BEHAVIOR_CONTEXT+COMPETITOR_CONTEXT+HIGH_CARDINALITY_CONTEXT,75,2.0,2795.0,889.0,110.0,18.137882299997727,0.00570200000947807,889.0,0.4886429347675289,0.6608926999030892,-0.0039663066000716896,0.26452977298334746,1.302485778940518,1.3374578177727785,-0.03497203883226023,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF7_CORE_HIGH_CARDINALITY_COMPETITOR_BEHAVIOR,POISSON,BEHAVIOR_CONTEXT+COMPETITOR_CONTEXT+HIGH_CARDINALITY_CONTEXT,75,3.0,3684.0,897.0,57.0,12.8664076999994,0.0012274000036995858,897.0,0.47759193160494484,0.640995389945097,-0.004752743622724376,0.25095790799081136,1.2986898421602542,1.318840579710145,-0.02015073754989067,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF8_CORE_ALL_APPROVED_CONTEXT,RMSE,BEHAVIOR_CONTEXT+COMPETITOR_CONTEXT+CUSTOMER_CONTEXT+HIGH_CARDINALITY_CONTEXT,81,1.0,1962.0,833.0,0.0,10.265175299995462,0.0008070000039879233,833.0,0.4619960150885425,0.6212538581675975,-0.0007057346122927299,0.23736019201240524,1.2975980712444244,1.2893157262905162,0.00828234495390814,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF8_CORE_ALL_APPROVED_CONTEXT,RMSE,BEHAVIOR_CONTEXT+COMPETITOR_CONTEXT+CUSTOMER_CONTEXT+HIGH_CARDINALITY_CONTEXT,81,2.0,2795.0,889.0,63.0,14.425920499998028,0.0029359999898588285,889.0,0.48912888975948154,0.6600510547967979,-0.0014108379530817228,0.2636195866369346,1.3017287498352295,1.3374578177727785,-0.035729067937548896,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF8_CORE_ALL_APPROVED_CONTEXT,RMSE,BEHAVIOR_CONTEXT+COMPETITOR_CONTEXT+CUSTOMER_CONTEXT+HIGH_CARDINALITY_CONTEXT,81,3.0,3684.0,897.0,4.0,9.94642659999954,0.0008916000078897923,897.0,0.4810507487090865,0.6397857943000801,-0.0009642676084749002,0.24975328811184935,1.3074041247735533,1.318840579710145,-0.011436454936591973,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF8_CORE_ALL_APPROVED_CONTEXT,POISSON,BEHAVIOR_CONTEXT+COMPETITOR_CONTEXT+CUSTOMER_CONTEXT+HIGH_CARDINALITY_CONTEXT,81,1.0,1962.0,833.0,71.0,14.902142399994773,0.0029272999963723123,833.0,0.4560767845282552,0.6224302976000395,-0.004499302543672368,0.23845736585232177,1.2877704025947379,1.2893157262905162,-0.0015453236957784712,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF8_CORE_ALL_APPROVED_CONTEXT,POISSON,BEHAVIOR_CONTEXT+COMPETITOR_CONTEXT+CUSTOMER_CONTEXT+HIGH_CARDINALITY_CONTEXT,81,2.0,2795.0,889.0,104.0,17.810682199997245,0.002554399994551204,889.0,0.49023565114405915,0.6615451772955583,-0.005949650280700158,0.26515343700238514,1.302799507120256,1.3374578177727785,-0.03465831065252226,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,QF8_CORE_ALL_APPROVED_CONTEXT,POISSON,BEHAVIOR_CONTEXT+COMPETITOR_CONTEXT+CUSTOMER_CONTEXT+HIGH_CARDINALITY_CONTEXT,81,3.0,3684.0,897.0,66.0,14.616843099996913,0.0029060999950161204,897.0,0.4846141848781371,0.6393688740947822,0.00033987592335149586,0.24936128640067406,1.3143908260918185,1.318840579710145,-0.0044497536183266215,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
